job_id,estado,backend,grafo,n,p,shots,costo_esperado,razon_ideal,razon_seleneplus,error_absoluto,mejor_costo,optimo_exacto,probabilidad_optimo
a0ee7567-39f4-4816-a0eb-227624bdce85,COMPLETED,SelenePlus,G6,6,3,512,25.764369408632813,0.91734576655824,0.6726675095993817,0.24467825695885825,36.334643908000004,38.301789578,0.0
a0ee7567-39f4-4816-a0eb-227624bdce85,COMPLETED,SelenePlus,G8,8,3,512,21.872842651304687,0.8944506914927616,0.5180923635702677,0.3763583279224939,41.538490564,42.21803714800001,0.0
a0ee7567-39f4-4816-a0eb-227624bdce85,COMPLETED,SelenePlus,G10,10,3,512,44.81194396268553,0.871222419993462,0.5146358811217985,0.35658653887166347,84.42835557400001,87.07504782800001,0.0
a0ee7567-39f4-4816-a0eb-227624bdce85,COMPLETED,SelenePlus,G12,12,3,512,46.706827101482446,0.8538934849468585,0.5006111110920494,0.3532823738548091,89.06789746000001,93.29962133600002,0.0
